0.00058769,0.0035466,0.0071922,0.0097841,0.0026507,0.0026291,0.0010689,0.0045431,0.0043573,0.0061973,0.0091326,0.0013394,0.01143,0.0033543,0.00087232,0.012268,0.0069204,0.0025842,0.0087785,0.0011821,0.0063621,0.0037151,0.0031932,0.0041092,0.0030949,0.0064268,0.0081728,0.002892,0.0064992,0.0040484,0.0063574
0.040056,0.019692,0.043358,0.037188,0.047567,0.032519,0.058342,0.010669,0.0083934,0.041015,0.043073,0.019575,0.031503,0.016999,0.025532,0.023539,0.025205,0.059406,0.053446,0.035612,0.016763,0.034595,0.0088558,0.033349,0.056533,0.030634,0.020895,0.032669,0.031776,0.038526,0.023802
0,0.0048019,0.004985,0.00010801,0.0048507,0,0.0084202,0.014444,0.014981,0.0048808,0.010146,0.019837,0,0.007582,0.010819,0.0095701,0.0061435,0,0.016678,0,0.0061322,0.010293,0.018419,0.0031729,0,0.0074308,0.0015405,0.0088178,0.0061399,0.0090002,0.0037444
0.0028952,0.0060836,0.024862,0.012054,0.012728,0.00062754,0,0.015241,0.0081402,0.015808,0.016912,0.010169,0.012457,0,0,0.0027791,0.018434,0.013762,0.010147,0.022292,0.020657,0.012275,0.0089276,0.019206,0.011835,0.020983,0.010209,0,0.014765,0.016571,0.0058925
0.011153,0.2728,0.016068,0.0092596,0.02095,0.017282,0.0296,0.022374,0.00025033,0,0.019297,0.016744,0.041348,0.016351,0.01355,0.031351,0.012402,0.020411,0.0029395,0.011225,0.019696,0.022386,0.023611,0.012602,0.020898,0.01774,0.021334,0.013734,0.02579,0.01813,0.11968
0.10225,0.10084,0.096017,0.09574,0.10614,0.14003,0.18605,0.086984,0.10418,0.095091,0.1122,0.10091,0.077516,0.10737,0.17161,0.089808,0.10808,0.17997,0.18654,0.077795,0.089769,0.07984,0.072045,0.1188,0.066859,0.1182,0.076861,0.16944,0.073942,0.067225,0.16541
0.12925,0.078024,0.10439,0.0088945,0.053793,0.10761,0.041863,0.097308,0.066213,0.070667,0.087145,0.13231,0.099425,0.083748,0.10933,0.05651,0.11148,0.12349,0.093128,0.11637,0.096918,0.18962,0.11634,0.10206,0.11103,0.080083,0.068247,0.12271,0.099433,0.11742,0.12926
0.051728,0.027152,0.054339,0.019343,0.039697,0.024391,0.025921,0.024131,0.033046,0.032119,0.030151,0.11679,0.033806,0.013182,0.08327,0.052683,0.044939,0.033007,0.059811,0.062325,0.027893,0.021901,0.017222,0.065305,0.013874,0.12297,0.017777,0.020532,0.050832,0.037135,0.047406
0.01641,0.021735,0.030498,0,0.010462,0.015514,0,0.011383,0.012116,0.016917,0.019153,0.0054032,0.025697,0.016864,0.027882,0.01113,0.022046,0.019772,0.024476,0.062854,0.024365,0,0.01276,0.012175,0.016546,0.0098295,0.010332,0.031551,0.011792,0.010433,0.025897
0.0007253,0.00051115,0,0,0.00093687,0.00040989,0,0.037556,0.014644,0.0022708,0.0027619,0.001429,0.0016897,0.0027171,0,0,0.005799,0.0042083,0,0.0056146,0.013259,0.001707,0.084475,0.0014171,0.00065456,0.0019706,0.013391,0,0.0062021,0.0021522,0.0021121
