91.216	422013.3	112.017	16422.54	21267.82	428.735	15082.38	0	0	94.951	2793.331	393.87	0	0	9436.144	790.702	3147.217	6037.568	7.387	2680.309	1191.932	15676.33	222.079	7.581	4206.118	92.23	6.046	2867.048	758142.6	68733.79	3636726
5.972	216582	4503.542	23338.63	17578.58	14.034	57311.73	26.289	256.705	1979.507	5941.968	1342.455	0	18659.72	0	0.577	5982.336	7061.716	2298.496	0	2043.354	376.533	2540.571	11.846	0	1452.462	165.677	1261.526	6398.256	21744.26	741690.6
0	104.213	0	142.206	839.351	0	3045.7	223.02	34.698	2053.379	5531.934	785.852	0	268.873	1784.09	0	1905.695	109.057	0	0	4619.894	0	241921.3	123.562	7292.118	1000.948	296.43	30.964	34033.74	61402.41	199801.4
16198.62	260969.8	13303.68	284847.4	87395.35	8025.424	34825.99	1234.977	19053.14	103522.6	157377.5	35304.14	153.585	132317.3	7101.677	29098.47	0	942.662	571.608	7763.317	33667.64	425.275	109928.8	20036.34	219326.7	62588.4	8435.557	49102.16	144937.2	434613.6	8783636
873.339	6164007	566.802	862931.6	1588720	597855.6	2278245	250.892	10515.74	3036.01	4939.451	3987.367	236.073	494071.1	6601275	275.528	26188.19	0	73914.1	578395.9	2454.937	63062.67	11655.06	42340.22	589632.2	17107.02	4732.215	16288.32	8921.086	1387033	2.60E+07
3.559	1397387	19177.7	259981.4	388338.7	97017.76	502387	33.938	3672.059	1514.468	1937.083	318.016	0	126369.4	1450463	54.794	263.349	43432.1	0	15648.72	585.204	4174.492	1661.524	401.553	204154.5	26.625	286.25	4710.64	15422.93	354907.4	8493500
309	7340	1423	3329	26177	1514	33	0	0	5653	967	0	0	5	0	0	1688	279	7	0	252	0	0	269	2	1843	13	0	802	227568	42109
54.599	234204.3	3796.458	59644.53	45342.77	0	24115.08	38950.58	5696.404	23710.57	262145.5	10499.76	59.233	22310.78	38112.17	23647.05	10238.19	289.308	70.645	8587.357	0	589.656	1170556	1691.871	92097.61	17445.39	14503.59	2649.849	335299.3	335607.1	5369101
0	53158.98	61.388	59.816	10626.34	29.229	2901.505	0	0	258.425	474.645	0	0	179.171	20740.56	50.574	62.009	112.425	2.068	1420.451	102.528	0	115.006	0	513.856	0	33.028	50.273	1131.711	19402.36	441438.7
0.975	33452.6	610.69	3372.966	7871.703	0	1325.99	108833.8	4557.685	9330.306	13666.42	2908.948	0	5409.74	0	4315.406	760.58	75.846	0	799.744	17810.73	0	0	598.145	40481.64	17445.27	37568.95	8.952	56485.41	19546.34	69119.64
0	7355.874	213.661	3083.677	22161.5	0	31.71	981.004	335.919	7629.517	3561.489	277.728	0	1406.184	0	213.15	1547.136	36.635	0	66547.09	2178.23	10.137	60316	0	67895.65	14262.79	88.581	2280.638	138638.4	63968.28	1110568
0	3928.544	2015.511	1496.219	11859.17	574.609	4041.193	18.033	31.597	808.436	2552.727	283.184	0	68.266	730.79	924.275	7756.214	1198.197	1270.232	92.278	536.471	5.933	55.232	38.109	0	73.523	1.484	835.147	210258.5	38157.73	109043.9
18875.27	98432.92	2102.208	124488.3	131124.3	90454.97	11281.09	732.225	5780.786	31635.46	23387.06	4753.927	39.572	6274.977	74573.05	1609.292	35923.77	364.122	112.505	829720.6	18122.39	30.993	60686.64	50719.75	208337.2	0	257.69	18177.12	155323.1	214888	4764721
3.594	43516.66	1326.695	1600.311	19157.94	18316.06	3628.694	250216.3	23648.67	1971.491	29397.16	2278.365	4.108	21.954	536.305	31.841	2574.438	96.42	10.271	269.243	19140.86	0	912890.7	53.411	948.836	7283.327	0	220.196	301996.8	114093.7	781344.8
0	115563.3	2108.183	12700.11	10558.99	0	5895.208	7.729	191.696	1406.777	6527.562	1571.42	0	12069.03	0	669.855	5581.255	56.889	5339.965	0	1505.215	0	235.951	4723.282	72748.42	456.223	1681.275	0	8942.627	57322.68	2481087
0	456599.6	3325.686	71079.78	190315.5	13714.07	29549.87	7867.219	4592.482	28516.3	70380.49	3570.77	78.4	10842.19	1782.517	206086	11209.86	2131.922	402.652	84603.27	123579.3	121.448	3950341	27517.38	170435	0	36193.2	18117.75	0	316781.6	6388624
74892.8	262015.6	8215.104	183482.1	9385445	31311.73	344336.2	8507.804	673.284	25503.42	15337.31	9329.304	7.508	19499.4	520481.8	3006.743	14535.72	21250.11	27920.47	4583912	14591.43	12222.29	970074.5	15855.06	151946.5	35080.82	2714.694	46686.6	2463304	0	2.83E+07
31196.82	1521775	35173.65	484195.8	251192.5	91677	665302.9	2350.311	40394.45	54612.21	103511	98186	10770	170094.5	1172202	2819.993	127510.6	82766.87	11289.55	362146	101990.6	6384.811	175762.8	21344.81	437247.4	39085.47	71446.59	34427.43	631821.9	505691.4	0
0	540.505	363.757	221046.4	976.899	91146.68	382.869	2217.003	476.193	5923.57	42165.41	7540.031	45.769	7.779	1670.108	450.244	37022.5	1304.424	631.206	5208.995	21983.4	14961.55	1494.427	1526.586	10625.85	31098.97	1177.536	204.77	23670.62	66063.01	88549.83
34033.96	0	2681.242	25994.37	54098.47	14366.21	30546.95	21341.47	974.982	63073.63	29780.96	17320.58	3397.257	12715.53	22681.76	19484.27	77840.25	28795.73	17160.35	8560.796	72661.37	243899.9	9862.544	3948.987	3750.437	32201.52	3384.349	2570.377	118750.2	315455.3	449017.4
9715.223	3228.355	0	55493.1	3313.879	4686.081	12389.42	30005.84	3322.594	145070.6	669348	12540.17	72640.88	3751.58	5763.406	49918.98	150564.4	1906.433	347.614	2538.492	139929	13400.28	10589.62	6948.892	16229.28	21571.85	11422.4	18082.56	31440.06	53676.62	407825
761630.4	15788.97	2521.837	0	262445.7	53081.8	11936.32	7993.931	24039.26	54816.55	61489.84	7317.814	38.573	11913.44	10245.06	4200.559	34632.89	1000.388	162.632	3421.534	52713.97	8622.691	82432.67	25120.64	28812.63	36314.71	215.033	2905.156	34822.36	87622.8	417688.4
19793.35	330587.2	5307.394	107462.5	0	41374.96	69116.69	39616.49	5260.192	241367.8	77373.62	21770.52	9232.354	12891.67	22123.17	31098.61	148321.1	22948.3	24884.49	28550.47	61539.92	128956	15944.74	13759.34	6348.753	45050.54	12050.38	1402.907	185325.4	3107953	533929.2
135438.2	1540.327	45.891	25673.91	4230.346	0	613.244	1613.762	507.758	5675.979	5008.148	24.934	140.24	17	449.908	13728.78	645.582	1130.321	166.957	2734.579	10098.57	18049.04	659.829	32.176	1535.235	4167.854	2052.063	512.155	21587.81	35880.07	109429.2
44577.83	206863.3	214.42	26867.55	18987.1	8718.208	0	2000.449	1164.224	23196.46	70317.91	0	445.398	25876.14	22281.15	2325.503	1864.382	85760.78	16772.36	136.813	28341.17	46396.73	1157.027	13.186	2353.129	9518.619	2078.792	9.809	48033.13	205861.8	988287
135557.5	6247.044	4553.983	112747.2	59848.77	14129.53	59548.98	0	13976.14	258464.3	605144.8	6012.885	6323.039	4061.03	34904.16	53308	85780.22	7380.34	798.168	1053.166	288394.1	17660.35	98559.77	23210.12	2944.648	51279.46	95341.83	3114.414	137425.9	53870.44	674736.2
1687.088	6913.3	7530.395	34267.32	3322.69	1880.367	6024.543	63229.75	0	58482.22	72034.91	3961.285	7253.546	715.574	2160.218	11252.04	21954.11	1012.426	18.967	1577.79	73503.43	1874.647	55586.74	2340.419	3596.856	14986.95	85885.56	4929.508	41772.03	22462.57	107655.3
125460.2	77781.3	26255.29	822023.5	86613.1	54900.64	164683.1	595036.2	11584.94	0	2851634	63668.29	79578.38	90209.97	50212.92	737853.6	1359266	17413.89	13817.24	20609.88	2876700	117718.6	103746.5	190142.8	58030.1	822732.7	32694.18	66361.46	1876593	398271.9	5039345
563459	40825	296513	553326	70107	51861	250865	1480025	26378	3929494	0	249425	290306	33330	174818	1014590	1743929	44068	12635	13101	4755731	166018	159836	44065	97979	449562	131963	192402	603300	294765	2196073
31588.84	408.584	15561.26	4668.924	3095.967	137.064	1052.094	141970.3	1920.042	273722.6	405255.4	0	3535.002	9476.337	1261.741	90306.23	211263.8	1316.368	199.265	1734.01	732293.1	21840.12	6113.917	5564.227	2326.579	28794.65	2607.256	5358.039	282637	44177.93	96181.76
3816	269	62119	103270	3239	1896	5180	17813	3578	36052	99401	5948	0	412	172	9623	14288	62	41	572	32748	4	1491	48	70	4795	6053	504	7669	14974	85875
1239.263	42445.14	97.98	823.417	33.839	0	3823.214	454.626	4.897	690.131	4505.355	48.128	51.144	0	15870.61	2319.044	1006.952	586.575	59.214	6.907	7575.19	13160.79	903.994	70.227	60.086	1405.187	167.112	592.467	9913.268	112704.8	46769.69
0	77549.84	4902.387	20137.36	13543.84	28502.47	31035.7	15276.74	2866.656	22650.03	27753.05	0	144.574	119802	0	11113.17	2471.765	24393.15	6277.968	7.042	35360.23	54314.8	6377.243	0.619	0	2655.542	417.674	2429.514	16836.15	80696.09	226316.9
2004.842	5956.83	157.494	30129.81	3369.336	3187.605	16415.08	22681.32	6418.02	104641.5	41980.98	1850.572	100.908	2479.374	2338.243	0	28703.82	848.366	43.314	1277.388	152156.4	710.565	4090.855	3574.416	1859.838	12529.08	1030.108	1184.359	976291.5	61641.54	72283.05
264649.1	46986.98	186840.7	373742.9	29695.36	28898.83	65424.89	900711.8	19601.26	2805905	3170088	430840.4	72372.71	82856.26	81808.52	166825.6	0	7549.179	12449.13	8686.955	2657162	86675.52	50079.76	65470.48	78890.88	851750.8	33014.21	47393.95	678246.7	186816.7	2461425
233532	2136993	33261.77	391532.3	1048993	419613.3	2041224	949696	35881.05	1013974	216781.4	20090.63	10282.48	429130.4	842899.5	72037.29	121989.1	0	1034723	78977.7	299690.5	489682.8	325334.8	40653.93	72611.4	214461	25417.98	35598.07	531051.5	8021669	7220500
44230.93	358886.1	4302.709	62123.3	57141.96	10963.17	209543.5	16163.88	1405.939	33891.27	27509.28	745.66	117.209	135542.4	41529.86	18586.95	5683.125	123507.1	0	2606.564	194146.7	166154.6	4846.268	720.435	12215.35	12867.31	16976.03	5490.014	110435.9	1322663	408428.6
37713	22528	631	11405	92480	37510	527	18782	583	141198	23367	9294	269	156	1322	46938	9571	3490	864	0	121089	127723	11948	503	0	69128	4606	134	62701	2367962	161628
228595	16321.99	22149.51	433232.8	20237.88	38333.33	48666.4	183075	8354.061	1079775	2293668	23439.51	26081.45	22120.38	153265	379911.7	356852.2	21192.54	7721.987	4808.205	0	27092.32	18828.36	53115.56	30931.93	161002.9	11508.61	53052.28	769021.4	261172.2	1050964
8434.04	265325.7	79.557	9337.296	13955.63	2280.79	5515.129	2773.038	94.427	14829.62	5649.452	1520.761	468.999	1725.319	2025.975	7128.812	10083.17	5613.525	1132.195	1343.406	9004.917	0	256.021	1336.94	899.192	3631.521	388.364	107.407	18929.63	69166.05	98910.04
7318.806	6514.366	4487.496	16988.48	14277	11764.69	8910.786	216726.1	28278.98	54372.28	83607.32	2518.325	2742.619	984.919	1117.795	45267.37	27932.23	3921.612	2080.681	1926.533	74199.08	2004.514	0	3668.746	803.497	20470.62	122715.4	3786.394	96684.96	54283.2	129395.8
35497.62	2055.062	12947.14	78664.85	23475	5626.992	1800.743	69601.25	625.583	240723	62962.28	4130.115	58.422	11606.63	1710.615	29978.54	55710.65	288.67	2254.025	266.422	137136.3	9861.138	186185.2	0	16767.8	506322.6	1791.257	0	139011.9	23970.69	232188
36596.02	27281.67	654.506	6803.922	9193.819	22310.27	2228.483	2309.224	147.916	23727.35	22189.85	707.293	3285.291	2060.741	591.517	4905.72	7721.176	2851.385	1825.825	664.487	35315.67	10678.37	4144.558	3625.228	0	2928.168	540.609	411.406	109270.4	69634.89	218165.3
